CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Child_Age,Indicator,Value
2023-24,E12000007,London,E09000008,Croydon,24m,MMR_24m,3889.0
2023-24,E12000007,London,E09000008,Croydon,24m,MenB_booster_24m,3776.0
2023-24,E12000007,London,E09000008,Croydon,24m,PCV_24m,3860.0
2023-24,E12000007,London,E09000008,Croydon,5yr,5y_Eligible_Pop,5295.0
2023-24,E12000007,London,E09000008,Croydon,5yr,DTaP_IPV_5y,3626.0
2023-24,E12000007,London,E09000008,Croydon,5yr,DTaP_IPV_Hib_HepB_5y,4470.0
2023-24,E12000007,London,E09000008,Croydon,5yr,Hib_MenC_5y,4179.0
2023-24,E12000007,London,E09000008,Croydon,5yr,MMR1_5y,4334.0
2023-24,E12000007,London,E09000008,Croydon,5yr,MMR2_5y,3605.0
2023-24,E12000007,London,E09000009,Ealing,12m,12m_Eligible_Pop,5021.0
2023-24,E12000007,London,E09000009,Ealing,12m,DTaP_IPV_Hib_HepB_12m,4485.0
2023-24,E12000007,London,E09000009,Ealing,12m,MenB_12m,4483.0
2023-24,E12000007,London,E09000009,Ealing,12m,PCV_12m,4644.0
2023-24,E12000007,London,E09000009,Ealing,12m,Rota_12m,4401.0
2023-24,E12000007,London,E09000009,Ealing,24m,24m_Eligible_Pop,4936.0
2023-24,E12000007,London,E09000009,Ealing,24m,DTaP_IPV_Hib_HepB_24m,4474.0
2023-24,E12000007,London,E09000009,Ealing,24m,Hib_MenC_24m,4226.0
2023-24,E12000007,London,E09000009,Ealing,24m,MMR_24m,4243.0
2023-24,E12000007,London,E09000009,Ealing,24m,MenB_booster_24m,4049.0
2023-24,E12000007,London,E09000009,Ealing,24m,PCV_24m,4194.0
2023-24,E12000007,London,E09000009,Ealing,5yr,5y_Eligible_Pop,5137.0
2023-24,E12000007,London,E09000009,Ealing,5yr,DTaP_IPV_5y,4140.0
2023-24,E12000007,London,E09000009,Ealing,5yr,DTaP_IPV_Hib_HepB_5y,4527.0
2023-24,E12000007,London,E09000009,Ealing,5yr,Hib_MenC_5y,4342.0
2023-24,E12000007,London,E09000009,Ealing,5yr,MMR1_5y,4476.0
2023-24,E12000007,London,E09000009,Ealing,5yr,MMR2_5y,4080.0
2023-24,E12000007,London,E09000010,Enfield,12m,12m_Eligible_Pop,3826.0
2023-24,E12000007,London,E09000010,Enfield,12m,DTaP_IPV_Hib_HepB_12m,3141.0
2023-24,E12000007,London,E09000010,Enfield,12m,MenB_12m,3113.0
2023-24,E12000007,London,E09000010,Enfield,12m,PCV_12m,3253.0
2023-24,E12000007,London,E09000010,Enfield,12m,Rota_12m,3013.0
2023-24,E12000007,London,E09000010,Enfield,24m,24m_Eligible_Pop,4067.0
2023-24,E12000007,London,E09000010,Enfield,24m,DTaP_IPV_Hib_HepB_24m,3444.0
2023-24,E12000007,London,E09000010,Enfield,24m,Hib_MenC_24m,3061.0
2023-24,E12000007,London,E09000010,Enfield,24m,MMR_24m,3050.0
2023-24,E12000007,London,E09000010,Enfield,24m,MenB_booster_24m,2983.0
2023-24,E12000007,London,E09000010,Enfield,24m,PCV_24m,3027.0
2023-24,E12000007,London,E09000010,Enfield,5yr,5y_Eligible_Pop,4712.0
2023-24,E12000007,London,E09000010,Enfield,5yr,DTaP_IPV_5y,3107.0
2023-24,E12000007,London,E09000010,Enfield,5yr,DTaP_IPV_Hib_HepB_5y,3959.0
2023-24,E12000007,London,E09000010,Enfield,5yr,Hib_MenC_5y,3724.0
2023-24,E12000007,London,E09000010,Enfield,5yr,MMR1_5y,3826.0
2023-24,E12000007,London,E09000010,Enfield,5yr,MMR2_5y,3101.0
2023-24,E12000007,London,E09000011,Greenwich,12m,12m_Eligible_Pop,3580.0
2023-24,E12000007,London,E09000011,Greenwich,12m,DTaP_IPV_Hib_HepB_12m,3134.0
2023-24,E12000007,London,E09000011,Greenwich,12m,MenB_12m,3114.0
2023-24,E12000007,London,E09000011,Greenwich,12m,PCV_12m,3282.0
2023-24,E12000007,London,E09000011,Greenwich,12m,Rota_12m,3068.0
2023-24,E12000007,London,E09000011,Greenwich,24m,24m_Eligible_Pop,3762.0
2023-24,E12000007,London,E09000011,Greenwich,24m,DTaP_IPV_Hib_HepB_24m,3350.0
2023-24,E12000007,London,E09000011,Greenwich,24m,Hib_MenC_24m,3228.0
2023-24,E12000007,London,E09000011,Greenwich,24m,MMR_24m,3252.0
2023-24,E12000007,London,E09000011,Greenwich,24m,MenB_booster_24m,3136.0
2023-24,E12000007,London,E09000011,Greenwich,24m,PCV_24m,3162.0
2023-24,E12000007,London,E09000011,Greenwich,5yr,5y_Eligible_Pop,3753.0
2023-24,E12000007,London,E09000011,Greenwich,5yr,DTaP_IPV_5y,2925.0
2023-24,E12000007,London,E09000011,Greenwich,5yr,DTaP_IPV_Hib_HepB_5y,3323.0
2023-24,E12000007,London,E09000011,Greenwich,5yr,Hib_MenC_5y,3188.0
2023-24,E12000007,London,E09000011,Greenwich,5yr,MMR1_5y,3273.0
2023-24,E12000007,London,E09000011,Greenwich,5yr,MMR2_5y,2972.0
2023-24,E12000007,London,E09000012,Hackney and City of London,12m,12m_Eligible_Pop,3839.0
2023-24,E12000007,London,E09000012,Hackney and City of London,12m,DTaP_IPV_Hib_HepB_12m,2443.0
2023-24,E12000007,London,E09000012,Hackney and City of London,12m,MenB_12m,2426.0
2023-24,E12000007,London,E09000012,Hackney and City of London,12m,PCV_12m,2702.0
2023-24,E12000007,London,E09000012,Hackney and City of London,12m,Rota_12m,2269.0
2023-24,E12000007,London,E09000012,Hackney and City of London,24m,24m_Eligible_Pop,4020.0
2023-24,E12000007,London,E09000012,Hackney and City of London,24m,DTaP_IPV_Hib_HepB_24m,2912.0
2023-24,E12000007,London,E09000012,Hackney and City of London,24m,Hib_MenC_24m,2582.0
2023-24,E12000007,London,E09000012,Hackney and City of London,24m,MMR_24m,2720.0
2023-24,E12000007,London,E09000012,Hackney and City of London,24m,MenB_booster_24m,2516.0
2023-24,E12000007,London,E09000012,Hackney and City of London,24m,PCV_24m,2685.0
2023-24,E12000007,London,E09000012,Hackney and City of London,5yr,5y_Eligible_Pop,4011.0
2023-24,E12000007,London,E09000012,Hackney and City of London,5yr,DTaP_IPV_5y,2406.0
2023-24,E12000007,London,E09000012,Hackney and City of London,5yr,DTaP_IPV_Hib_HepB_5y,3162.0
2023-24,E12000007,London,E09000012,Hackney and City of London,5yr,Hib_MenC_5y,2930.0
2023-24,E12000007,London,E09000012,Hackney and City of London,5yr,MMR1_5y,3135.0
2023-24,E12000007,London,E09000012,Hackney and City of London,5yr,MMR2_5y,2437.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,12m,12m_Eligible_Pop,2425.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,12m,DTaP_IPV_Hib_HepB_12m,1992.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,12m,MenB_12m,2011.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,12m,PCV_12m,2135.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,12m,Rota_12m,1948.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,24m,24m_Eligible_Pop,2425.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,24m,DTaP_IPV_Hib_HepB_24m,2081.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,24m,Hib_MenC_24m,1857.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,24m,MMR_24m,1852.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,24m,MenB_booster_24m,1802.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,24m,PCV_24m,1848.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,5yr,5y_Eligible_Pop,2177.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,5yr,DTaP_IPV_5y,1506.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,5yr,DTaP_IPV_Hib_HepB_5y,1855.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Hib_MenC_5y,1752.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,5yr,MMR1_5y,1814.0
2023-24,E12000007,London,E09000013,Hammersmith and Fulham,5yr,MMR2_5y,1472.0
2023-24,E12000007,London,E09000014,Haringey,12m,12m_Eligible_Pop,3198.0
2023-24,E12000007,London,E09000014,Haringey,12m,DTaP_IPV_Hib_HepB_12m,2715.0
2023-24,E12000007,London,E09000014,Haringey,12m,MenB_12m,2678.0
2023-24,E12000007,London,E09000014,Haringey,12m,PCV_12m,2760.0
2023-24,E12000007,London,E09000014,Haringey,12m,Rota_12m,2616.0
2023-24,E12000007,London,E09000014,Haringey,24m,24m_Eligible_Pop,3412.0
2023-24,E12000007,London,E09000014,Haringey,24m,DTaP_IPV_Hib_HepB_24m,2932.0
2023-24,E12000007,London,E09000014,Haringey,24m,Hib_MenC_24m,2651.0
2023-24,E12000007,London,E09000014,Haringey,24m,MMR_24m,2654.0
2023-24,E12000007,London,E09000014,Haringey,24m,MenB_booster_24m,2594.0
2023-24,E12000007,London,E09000014,Haringey,24m,PCV_24m,2634.0
2023-24,E12000007,London,E09000014,Haringey,5yr,5y_Eligible_Pop,3575.0
2023-24,E12000007,London,E09000014,Haringey,5yr,DTaP_IPV_5y,2286.0
2023-24,E12000007,London,E09000014,Haringey,5yr,DTaP_IPV_Hib_HepB_5y,2986.0
2023-24,E12000007,London,E09000014,Haringey,5yr,Hib_MenC_5y,2787.0
2023-24,E12000007,London,E09000014,Haringey,5yr,MMR1_5y,2871.0
2023-24,E12000007,London,E09000014,Haringey,5yr,MMR2_5y,2306.0
2023-24,E12000007,London,E09000015,Harrow,12m,12m_Eligible_Pop,2899.0
2023-24,E12000007,London,E09000015,Harrow,12m,DTaP_IPV_Hib_HepB_12m,2528.0
2023-24,E12000007,London,E09000015,Harrow,12m,MenB_12m,2507.0
2023-24,E12000007,London,E09000015,Harrow,12m,PCV_12m,2603.0
2023-24,E12000007,London,E09000015,Harrow,12m,Rota_12m,2436.0
2023-24,E12000007,London,E09000015,Harrow,24m,24m_Eligible_Pop,3177.0
2023-24,E12000007,London,E09000015,Harrow,24m,DTaP_IPV_Hib_HepB_24m,2741.0
2023-24,E12000007,London,E09000015,Harrow,24m,Hib_MenC_24m,2615.0
2023-24,E12000007,London,E09000015,Harrow,24m,MMR_24m,2658.0
2023-24,E12000007,London,E09000015,Harrow,24m,MenB_booster_24m,2521.0
2023-24,E12000007,London,E09000015,Harrow,24m,PCV_24m,2569.0
2023-24,E12000007,London,E09000015,Harrow,5yr,5y_Eligible_Pop,3299.0
2023-24,E12000007,London,E09000015,Harrow,5yr,DTaP_IPV_5y,2570.0
2023-24,E12000007,London,E09000015,Harrow,5yr,DTaP_IPV_Hib_HepB_5y,2845.0
2023-24,E12000007,London,E09000015,Harrow,5yr,Hib_MenC_5y,2796.0
2023-24,E12000007,London,E09000015,Harrow,5yr,MMR1_5y,2891.0
2023-24,E12000007,London,E09000015,Harrow,5yr,MMR2_5y,2567.0
2023-24,E12000007,London,E09000016,Havering,12m,12m_Eligible_Pop,3341.0
2023-24,E12000007,London,E09000016,Havering,12m,DTaP_IPV_Hib_HepB_12m,2987.0
2023-24,E12000007,London,E09000016,Havering,12m,MenB_12m,2959.0
2023-24,E12000007,London,E09000016,Havering,12m,PCV_12m,3041.0
2023-24,E12000007,London,E09000016,Havering,12m,Rota_12m,2937.0
2023-24,E12000007,London,E09000016,Havering,24m,24m_Eligible_Pop,3511.0
2023-24,E12000007,London,E09000016,Havering,24m,DTaP_IPV_Hib_HepB_24m,3163.0
2023-24,E12000007,London,E09000016,Havering,24m,Hib_MenC_24m,2958.0
2023-24,E12000007,London,E09000016,Havering,24m,MMR_24m,2984.0
2023-24,E12000007,London,E09000016,Havering,24m,MenB_booster_24m,2914.0
2023-24,E12000007,London,E09000016,Havering,24m,PCV_24m,2952.0
2023-24,E12000007,London,E09000016,Havering,5yr,5y_Eligible_Pop,3880.0
2023-24,E12000007,London,E09000016,Havering,5yr,DTaP_IPV_5y,3048.0
2023-24,E12000007,London,E09000016,Havering,5yr,DTaP_IPV_Hib_HepB_5y,3556.0
2023-24,E12000007,London,E09000016,Havering,5yr,Hib_MenC_5y,3392.0
2023-24,E12000007,London,E09000016,Havering,5yr,MMR1_5y,3494.0
2023-24,E12000007,London,E09000016,Havering,5yr,MMR2_5y,3077.0
2023-24,E12000007,London,E09000017,Hillingdon,12m,12m_Eligible_Pop,3720.0
2023-24,E12000007,London,E09000017,Hillingdon,12m,DTaP_IPV_Hib_HepB_12m,3369.0
2023-24,E12000007,London,E09000017,Hillingdon,12m,MenB_12m,3388.0
2023-24,E12000007,London,E09000017,Hillingdon,12m,PCV_12m,3512.0
2023-24,E12000007,London,E09000017,Hillingdon,12m,Rota_12m,3330.0
2023-24,E12000007,London,E09000017,Hillingdon,24m,24m_Eligible_Pop,3834.0
2023-24,E12000007,London,E09000017,Hillingdon,24m,DTaP_IPV_Hib_HepB_24m,3412.0
2023-24,E12000007,London,E09000017,Hillingdon,24m,Hib_MenC_24m,3358.0
2023-24,E12000007,London,E09000017,Hillingdon,24m,MMR_24m,3347.0
2023-24,E12000007,London,E09000017,Hillingdon,24m,MenB_booster_24m,3216.0
2023-24,E12000007,London,E09000017,Hillingdon,24m,PCV_24m,3242.0
2023-24,E12000007,London,E09000017,Hillingdon,5yr,5y_Eligible_Pop,4025.0
2023-24,E12000007,London,E09000017,Hillingdon,5yr,DTaP_IPV_5y,3300.0
2023-24,E12000007,London,E09000017,Hillingdon,5yr,DTaP_IPV_Hib_HepB_5y,3530.0
2023-24,E12000007,London,E09000017,Hillingdon,5yr,Hib_MenC_5y,3495.0
2023-24,E12000007,London,E09000017,Hillingdon,5yr,MMR1_5y,3578.0
2023-24,E12000007,London,E09000017,Hillingdon,5yr,MMR2_5y,3262.0
2023-24,E12000007,London,E09000018,Hounslow,12m,12m_Eligible_Pop,3705.0
2023-24,E12000007,London,E09000018,Hounslow,12m,DTaP_IPV_Hib_HepB_12m,3143.0
2023-24,E12000007,London,E09000018,Hounslow,12m,MenB_12m,3162.0
2023-24,E12000007,London,E09000018,Hounslow,12m,PCV_12m,3321.0
2023-24,E12000007,London,E09000018,Hounslow,12m,Rota_12m,3112.0
2023-24,E12000007,London,E09000018,Hounslow,24m,24m_Eligible_Pop,3903.0
2023-24,E12000007,London,E09000018,Hounslow,24m,DTaP_IPV_Hib_HepB_24m,3430.0
2023-24,E12000007,London,E09000018,Hounslow,24m,Hib_MenC_24m,3240.0
2023-24,E12000007,London,E09000018,Hounslow,24m,MMR_24m,3252.0
2023-24,E12000007,London,E09000018,Hounslow,24m,MenB_booster_24m,3032.0
2023-24,E12000007,London,E09000018,Hounslow,24m,PCV_24m,3169.0
2023-24,E12000007,London,E09000018,Hounslow,5yr,5y_Eligible_Pop,4124.0
2023-24,E12000007,London,E09000018,Hounslow,5yr,DTaP_IPV_5y,3190.0
2023-24,E12000007,London,E09000018,Hounslow,5yr,DTaP_IPV_Hib_HepB_5y,3540.0
2023-24,E12000007,London,E09000018,Hounslow,5yr,Hib_MenC_5y,3400.0
2023-24,E12000007,London,E09000018,Hounslow,5yr,MMR1_5y,3545.0
2023-24,E12000007,London,E09000018,Hounslow,5yr,MMR2_5y,3131.0
2023-24,E12000007,London,E09000019,Islington,12m,12m_Eligible_Pop,2344.0
2023-24,E12000007,London,E09000019,Islington,12m,DTaP_IPV_Hib_HepB_12m,2021.0
2023-24,E12000007,London,E09000019,Islington,12m,MenB_12m,2018.0
2023-24,E12000007,London,E09000019,Islington,12m,PCV_12m,2078.0
2023-24,E12000007,London,E09000019,Islington,12m,Rota_12m,1971.0
2023-24,E12000007,London,E09000019,Islington,24m,24m_Eligible_Pop,2408.0
2023-24,E12000007,London,E09000019,Islington,24m,DTaP_IPV_Hib_HepB_24m,2129.0
2023-24,E12000007,London,E09000019,Islington,24m,Hib_MenC_24m,1903.0
2023-24,E12000007,London,E09000019,Islington,24m,MMR_24m,1900.0
2023-24,E12000007,London,E09000019,Islington,24m,MenB_booster_24m,1874.0
2023-24,E12000007,London,E09000019,Islington,24m,PCV_24m,1894.0
2023-24,E12000007,London,E09000019,Islington,5yr,5y_Eligible_Pop,2381.0
2023-24,E12000007,London,E09000019,Islington,5yr,DTaP_IPV_5y,1497.0
2023-24,E12000007,London,E09000019,Islington,5yr,DTaP_IPV_Hib_HepB_5y,2090.0
2023-24,E12000007,London,E09000019,Islington,5yr,Hib_MenC_5y,1961.0
2023-24,E12000007,London,E09000019,Islington,5yr,MMR1_5y,1988.0
2023-24,E12000007,London,E09000019,Islington,5yr,MMR2_5y,1518.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,12m,12m_Eligible_Pop,2089.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,12m,DTaP_IPV_Hib_HepB_12m,1502.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,12m,MenB_12m,1539.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,12m,PCV_12m,1660.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,12m,Rota_12m,1474.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,24m,24m_Eligible_Pop,2230.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,24m,DTaP_IPV_Hib_HepB_24m,1851.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,24m,Hib_MenC_24m,1544.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,24m,MMR_24m,1591.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,24m,MenB_booster_24m,1459.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,24m,PCV_24m,1555.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,5yr,5y_Eligible_Pop,2276.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,5yr,DTaP_IPV_5y,1463.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,5yr,DTaP_IPV_Hib_HepB_5y,1896.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,5yr,Hib_MenC_5y,1735.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,5yr,MMR1_5y,1870.0
2023-24,E12000007,London,E09000020,Kensington and Chelsea,5yr,MMR2_5y,1467.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,12m,12m_Eligible_Pop,1856.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,12m,DTaP_IPV_Hib_HepB_12m,1697.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,12m,MenB_12m,1683.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,12m,PCV_12m,1717.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,12m,Rota_12m,1672.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,24m,24m_Eligible_Pop,2048.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,24m,DTaP_IPV_Hib_HepB_24m,1891.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,24m,Hib_MenC_24m,1793.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,24m,MMR_24m,1814.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,24m,MenB_booster_24m,1761.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,24m,PCV_24m,1788.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,5yr,5y_Eligible_Pop,2350.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,5yr,DTaP_IPV_5y,1795.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,5yr,DTaP_IPV_Hib_HepB_5y,2096.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,5yr,Hib_MenC_5y,1977.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,5yr,MMR1_5y,2070.0
2023-24,E12000007,London,E09000021,Kingston upon Thames,5yr,MMR2_5y,1812.0
2023-24,E12000007,London,E09000022,Lambeth,12m,12m_Eligible_Pop,3601.0
2023-24,E12000007,London,E09000022,Lambeth,12m,DTaP_IPV_Hib_HepB_12m,3144.0
2023-24,E12000007,London,E09000022,Lambeth,12m,MenB_12m,3130.0
2023-24,E12000007,London,E09000022,Lambeth,12m,PCV_12m,3238.0
2023-24,E12000007,London,E09000022,Lambeth,12m,Rota_12m,3031.0
2023-24,E12000007,London,E09000022,Lambeth,24m,24m_Eligible_Pop,3602.0
2023-24,E12000007,London,E09000022,Lambeth,24m,DTaP_IPV_Hib_HepB_24m,3201.0
2023-24,E12000007,London,E09000022,Lambeth,24m,Hib_MenC_24m,3004.0
2023-24,E12000007,London,E09000022,Lambeth,24m,MMR_24m,3013.0
2023-24,E12000007,London,E09000022,Lambeth,24m,MenB_booster_24m,2946.0
2023-24,E12000007,London,E09000022,Lambeth,24m,PCV_24m,2973.0
2023-24,E12000007,London,E09000022,Lambeth,5yr,5y_Eligible_Pop,3433.0
2023-24,E12000007,London,E09000022,Lambeth,5yr,DTaP_IPV_5y,2604.0
2023-24,E12000007,London,E09000022,Lambeth,5yr,DTaP_IPV_Hib_HepB_5y,3017.0
2023-24,E12000007,London,E09000022,Lambeth,5yr,Hib_MenC_5y,2908.0
2023-24,E12000007,London,E09000022,Lambeth,5yr,MMR1_5y,2949.0
2023-24,E12000007,London,E09000022,Lambeth,5yr,MMR2_5y,2674.0
2023-24,E12000007,London,E09000023,Lewisham,12m,12m_Eligible_Pop,3762.0
2023-24,E12000007,London,E09000023,Lewisham,12m,DTaP_IPV_Hib_HepB_12m,3317.0
2023-24,E12000007,London,E09000023,Lewisham,12m,MenB_12m,3306.0
2023-24,E12000007,London,E09000023,Lewisham,12m,PCV_12m,3447.0
2023-24,E12000007,London,E09000023,Lewisham,12m,Rota_12m,3183.0
2023-24,E12000007,London,E09000023,Lewisham,24m,24m_Eligible_Pop,3864.0
2023-24,E12000007,London,E09000023,Lewisham,24m,DTaP_IPV_Hib_HepB_24m,3453.0
2023-24,E12000007,London,E09000023,Lewisham,24m,Hib_MenC_24m,3282.0
2023-24,E12000007,London,E09000023,Lewisham,24m,MMR_24m,3310.0
2023-24,E12000007,London,E09000023,Lewisham,24m,MenB_booster_24m,3203.0
2023-24,E12000007,London,E09000023,Lewisham,24m,PCV_24m,3235.0
2023-24,E12000007,London,E09000023,Lewisham,5yr,5y_Eligible_Pop,3843.0
2023-24,E12000007,London,E09000023,Lewisham,5yr,DTaP_IPV_5y,2953.0
2023-24,E12000007,London,E09000023,Lewisham,5yr,DTaP_IPV_Hib_HepB_5y,3400.0
2023-24,E12000007,London,E09000023,Lewisham,5yr,Hib_MenC_5y,3262.0
2023-24,E12000007,London,E09000023,Lewisham,5yr,MMR1_5y,3329.0
2023-24,E12000007,London,E09000023,Lewisham,5yr,MMR2_5y,3058.0
2023-24,E12000007,London,E09000024,Merton,12m,12m_Eligible_Pop,2123.0
2023-24,E12000007,London,E09000024,Merton,12m,DTaP_IPV_Hib_HepB_12m,1901.0
2023-24,E12000007,London,E09000024,Merton,12m,MenB_12m,1874.0
2023-24,E12000007,London,E09000024,Merton,12m,PCV_12m,1918.0
2023-24,E12000007,London,E09000024,Merton,12m,Rota_12m,1846.0
2023-24,E12000007,London,E09000024,Merton,24m,24m_Eligible_Pop,2425.0
2023-24,E12000007,London,E09000024,Merton,24m,DTaP_IPV_Hib_HepB_24m,2166.0
2023-24,E12000007,London,E09000024,Merton,24m,Hib_MenC_24m,2028.0
2023-24,E12000007,London,E09000024,Merton,24m,MMR_24m,2052.0
2023-24,E12000007,London,E09000024,Merton,24m,MenB_booster_24m,1988.0
2023-24,E12000007,London,E09000024,Merton,24m,PCV_24m,2004.0
2023-24,E12000007,London,E09000024,Merton,5yr,5y_Eligible_Pop,2650.0
2023-24,E12000007,London,E09000024,Merton,5yr,DTaP_IPV_5y,1867.0
2023-24,E12000007,London,E09000024,Merton,5yr,DTaP_IPV_Hib_HepB_5y,2337.0
2023-24,E12000007,London,E09000024,Merton,5yr,Hib_MenC_5y,2194.0
2023-24,E12000007,London,E09000024,Merton,5yr,MMR1_5y,2304.0
2023-24,E12000007,London,E09000024,Merton,5yr,MMR2_5y,1914.0
2023-24,E12000007,London,E09000025,Newham,12m,12m_Eligible_Pop,5772.0
2023-24,E12000007,London,E09000025,Newham,12m,DTaP_IPV_Hib_HepB_12m,4871.0
2023-24,E12000007,London,E09000025,Newham,12m,MenB_12m,4777.0
2023-24,E12000007,London,E09000025,Newham,12m,PCV_12m,5032.0
2023-24,E12000007,London,E09000025,Newham,12m,Rota_12m,4750.0
2023-24,E12000007,London,E09000025,Newham,24m,24m_Eligible_Pop,5740.0
2023-24,E12000007,London,E09000025,Newham,24m,DTaP_IPV_Hib_HepB_24m,4953.0
