Year,OrgCode,OrgName,OrgType,VacCode,Value
2020-21,E08000021,Newcastle upon Tyne,LA,5y_Eligible_Pop,3417.0
2020-21,E08000022,North Tyneside,LA,5y_Eligible_Pop,2506.0
2020-21,E08000023,South Tyneside,LA,5y_Eligible_Pop,1754.0
2020-21,E08000024,Sunderland,LA,5y_Eligible_Pop,2967.0
2020-21,E08000025,Birmingham,LA,5y_Eligible_Pop,17403.0
2020-21,E08000026,Coventry,LA,5y_Eligible_Pop,4888.0
2020-21,E08000027,Dudley,LA,5y_Eligible_Pop,3875.0
2020-21,E08000028,Sandwell,LA,5y_Eligible_Pop,4917.0
2020-21,E08000029,Solihull,LA,5y_Eligible_Pop,2754.0
2020-21,E08000030,Walsall,LA,5y_Eligible_Pop,4052.0
2020-21,E08000031,Wolverhampton,LA,5y_Eligible_Pop,3724.0
2020-21,E08000032,Bradford,LA,5y_Eligible_Pop,8141.0
2020-21,E08000033,Calderdale,LA,5y_Eligible_Pop,2569.0
2020-21,E08000034,Kirklees,LA,5y_Eligible_Pop,5320.0
2020-21,E08000035,Leeds,LA,5y_Eligible_Pop,10525.0
2020-21,E08000036,Wakefield,LA,5y_Eligible_Pop,4358.0
2020-21,E08000037,Gateshead,LA,5y_Eligible_Pop,2223.0
2020-21,E09000002,Barking and Dagenham,LA,5y_Eligible_Pop,3995.0
2020-21,E09000003,Barnet,LA,5y_Eligible_Pop,5615.0
2020-21,E09000004,Bexley,LA,5y_Eligible_Pop,3276.0
2020-21,E09000005,Brent,LA,5y_Eligible_Pop,4676.0
2020-21,E09000006,Bromley,LA,5y_Eligible_Pop,4497.0
2020-21,E09000007,Camden,LA,5y_Eligible_Pop,2703.0
2020-21,E09000008,Croydon,LA,5y_Eligible_Pop,5370.0
2020-21,E09000009,Ealing,LA,5y_Eligible_Pop,5287.0
2020-21,E09000010,Enfield,LA,5y_Eligible_Pop,4985.0
2020-21,E09000011,Greenwich,LA,5y_Eligible_Pop,4326.0
2020-21,E09000012,Hackney and City of London,LA,5y_Eligible_Pop,4146.0
2020-21,E09000013,Hammersmith and Fulham,LA,5y_Eligible_Pop,2172.0
2020-21,E09000014,Haringey,LA,5y_Eligible_Pop,3851.0
2020-21,E09000015,Harrow,LA,5y_Eligible_Pop,3442.0
2020-21,E09000016,Havering,LA,5y_Eligible_Pop,3834.0
2020-21,E09000017,Hillingdon,LA,5y_Eligible_Pop,4276.0
2020-21,E09000018,Hounslow,LA,5y_Eligible_Pop,4356.0
2020-21,E09000019,Islington,LA,5y_Eligible_Pop,2548.0
2020-21,E09000020,Kensington and Chelsea,LA,5y_Eligible_Pop,2296.0
2020-21,E09000021,Kingston upon Thames,LA,5y_Eligible_Pop,2606.0
2020-21,E09000022,Lambeth,LA,5y_Eligible_Pop,4089.0
2020-21,E09000023,Lewisham,LA,5y_Eligible_Pop,4299.0
2020-21,E09000024,Merton,LA,5y_Eligible_Pop,2805.0
2020-21,E09000025,Newham,LA,5y_Eligible_Pop,5890.0
2020-21,E09000026,Redbridge,LA,5y_Eligible_Pop,5024.0
2020-21,E09000027,Richmond upon Thames,LA,5y_Eligible_Pop,2848.0
2020-21,E09000028,Southwark,LA,5y_Eligible_Pop,3536.0
2020-21,E09000029,Sutton,LA,5y_Eligible_Pop,2697.0
2020-21,E09000030,Tower Hamlets,LA,5y_Eligible_Pop,4257.0
2020-21,E09000031,Waltham Forest,LA,5y_Eligible_Pop,4397.0
2020-21,E09000032,Wandsworth,LA,5y_Eligible_Pop,4605.0
2020-21,E09000033,Westminster,LA,5y_Eligible_Pop,1906.0
2020-21,E10000003,Cambridgeshire,LA,5y_Eligible_Pop,7936.0
2020-21,E10000006,Cumbria,LA,5y_Eligible_Pop,5065.0
2020-21,E10000007,Derbyshire,LA,5y_Eligible_Pop,8294.0
2020-21,E10000008,Devon,LA,5y_Eligible_Pop,7836.0
2020-21,E10000011,East Sussex,LA,5y_Eligible_Pop,5612.0
2020-21,E10000012,Essex,LA,5y_Eligible_Pop,17914.0
2020-21,E10000013,Gloucestershire,LA,5y_Eligible_Pop,7366.0
2020-21,E10000014,Hampshire,LA,5y_Eligible_Pop,15487.0
2020-21,E10000015,Hertfordshire,LA,5y_Eligible_Pop,15354.0
2020-21,E10000016,Kent,LA,5y_Eligible_Pop,19119.0
2020-21,E10000017,Lancashire,LA,5y_Eligible_Pop,13695.0
2020-21,E10000018,Leicestershire and Rutland,LA,5y_Eligible_Pop,8261.0
2020-21,E10000019,Lincolnshire,LA,5y_Eligible_Pop,8494.0
2020-21,E10000020,Norfolk,LA,5y_Eligible_Pop,9513.0
2020-21,E10000021,Northamptonshire,LA,5y_Eligible_Pop,9662.0
2020-21,E10000023,North Yorkshire,LA,5y_Eligible_Pop,6011.0
2020-21,E10000024,Nottinghamshire,LA,5y_Eligible_Pop,9256.0
2020-21,E10000025,Oxfordshire,LA,5y_Eligible_Pop,8307.0
2020-21,E10000027,Somerset,LA,5y_Eligible_Pop,6086.0
2020-21,E10000028,Staffordshire,LA,5y_Eligible_Pop,9206.0
2020-21,E10000029,Suffolk,LA,5y_Eligible_Pop,8510.0
2020-21,E10000030,Surrey,LA,5y_Eligible_Pop,14852.0
2020-21,E10000031,Warwickshire,LA,5y_Eligible_Pop,6656.0
2020-21,E10000032,West Sussex,LA,5y_Eligible_Pop,9948.0
2020-21,E10000034,Worcestershire,LA,5y_Eligible_Pop,6627.0
2020-21,E12000001,North East,Region,5y_Eligible_Pop,29917.0
2020-21,E12000002,North West,Region,5y_Eligible_Pop,91023.0
2020-21,E12000003,Yorkshire & the Humber,Region,5y_Eligible_Pop,66419.0
2020-21,E12000004,East Midlands,Region,5y_Eligible_Pop,57091.0
2020-21,E12000005,West Midlands,Region,5y_Eligible_Pop,75144.0
2020-21,E12000006,East of England,Region,5y_Eligible_Pop,76924.0
2020-21,E12000007,London,Region,5y_Eligible_Pop,124610.0
2020-21,E12000008,South East,Region,5y_Eligible_Pop,110555.0
2020-21,E12000009,South West,Region,5y_Eligible_Pop,62245.0
2020-21,K02000001,United Kingdom,UK,5y_Eligible_Pop,810692.0
2020-21,E92000001,England,Country,DTaP_IPV_5y,85.3389688843799
2020-21,N92000002,Northern Ireland,Country,DTaP_IPV_5y,90.6956452764337
2020-21,S92000003,Scotland,Country,DTaP_IPV_5y,92.8376786624708
2020-21,W92000004,Wales,Country,DTaP_IPV_5y,92.9100925899218
2020-21,E06000001,Hartlepool,LA,DTaP_IPV_5y,87.038703870387
2020-21,E06000002,Middlesbrough,LA,DTaP_IPV_5y,83.4731129748397
2020-21,E06000003,Redcar and Cleveland,LA,DTaP_IPV_5y,91.3502109704641
2020-21,E06000004,Stockton-on-Tees,LA,DTaP_IPV_5y,89.9957063117218
2020-21,E06000005,Darlington,LA,DTaP_IPV_5y,90.32
2020-21,E06000006,Halton,LA,DTaP_IPV_5y,85.5822550831793
2020-21,E06000007,Warrington,LA,DTaP_IPV_5y,89.0594254230618
2020-21,E06000008,Blackburn with Darwen,LA,DTaP_IPV_5y,85.2306390181972
2020-21,E06000009,Blackpool,LA,DTaP_IPV_5y,87.8900052882073
2020-21,E06000010,"Kingston upon Hull, City of",LA,DTaP_IPV_5y,89.6210873146623
2020-21,E06000011,East Riding of Yorkshire,LA,DTaP_IPV_5y,93.2102628285357
2020-21,E06000012,North East Lincolnshire,LA,DTaP_IPV_5y,92.3829130211014
2020-21,E06000013,North Lincolnshire,LA,DTaP_IPV_5y,89.1
2020-21,E06000014,York,LA,DTaP_IPV_5y,88.3310088331009
2020-21,E06000015,Derby,LA,DTaP_IPV_5y,80.457933972311
2020-21,E06000016,Leicester,LA,DTaP_IPV_5y,84.6002749950894
2020-21,E06000018,Nottingham,LA,DTaP_IPV_5y,79.7755436053308
2020-21,E06000019,"Herefordshire, County of",LA,DTaP_IPV_5y,87.5068493150685
2020-21,E06000020,Telford and Wrekin,LA,DTaP_IPV_5y,87.6346402412753
2020-21,E06000021,Stoke-on-Trent,LA,DTaP_IPV_5y,88.1493506493506
2020-21,E06000022,Bath and North East Somerset,LA,DTaP_IPV_5y,91.8262494161607
2020-21,E06000023,"Bristol, City of",LA,DTaP_IPV_5y,84.135593220339
2020-21,E06000024,North Somerset,LA,DTaP_IPV_5y,90.6072874493927
2020-21,E06000025,South Gloucestershire,LA,DTaP_IPV_5y,89.8207231844424
2020-21,E06000026,Plymouth,LA,DTaP_IPV_5y,91.5827996340348
2020-21,E06000027,Torbay,LA,DTaP_IPV_5y,90.1106500691563
2020-21,E06000030,Swindon,LA,DTaP_IPV_5y,86.8556701030928
2020-21,E06000031,Peterborough,LA,DTaP_IPV_5y,84.0579710144928
2020-21,E06000032,Luton,LA,DTaP_IPV_5y,80.7264841420439
2020-21,E06000033,Southend-on-Sea,LA,DTaP_IPV_5y,88.1555944055944
2020-21,E06000034,Thurrock,LA,DTaP_IPV_5y,86.5035224323322
2020-21,E06000035,Medway,LA,DTaP_IPV_5y,84.7884568354121
2020-21,E06000036,Bracknell Forest,LA,DTaP_IPV_5y,92.0353982300885
2020-21,E06000037,West Berkshire,LA,DTaP_IPV_5y,93.6157864190366
2020-21,E06000038,Reading,LA,DTaP_IPV_5y,84.2918172855734
2020-21,E06000039,Slough,LA,DTaP_IPV_5y,85.2697912564002
2020-21,E06000040,Windsor and Maidenhead,LA,DTaP_IPV_5y,89.4822888283379
2020-21,E06000041,Wokingham,LA,DTaP_IPV_5y,90.5185961236249
2020-21,E06000042,Milton Keynes,LA,DTaP_IPV_5y,89.0461088070261
2020-21,E06000043,Brighton and Hove,LA,DTaP_IPV_5y,82.5993555316864
2020-21,E06000044,Portsmouth,LA,DTaP_IPV_5y,90.7911259941398
2020-21,E06000045,Southampton,LA,DTaP_IPV_5y,88.6641088245553
2020-21,E06000046,Isle of Wight,LA,DTaP_IPV_5y,89.0743550834598
2020-21,E06000047,County Durham,LA,DTaP_IPV_5y,96.0176991150443
2020-21,E06000049,Cheshire East,LA,DTaP_IPV_5y,89.313485892024
2020-21,E06000050,Cheshire West and Chester,LA,DTaP_IPV_5y,87.8720238095238
2020-21,E06000051,Shropshire,LA,DTaP_IPV_5y,90.28125
2020-21,E06000052,Cornwall and Isles of Scilly,LA,DTaP_IPV_5y,87.6684636118598
2020-21,E06000054,Wiltshire,LA,DTaP_IPV_5y,92.424513132035
2020-21,E06000055,Bedford,LA,DTaP_IPV_5y,89.3166089965398
2020-21,E06000056,Central Bedfordshire,LA,DTaP_IPV_5y,90.9595119245702
2020-21,E06000057,Northumberland,LA,DTaP_IPV_5y,90.0030665440049
2020-21,E06000058,"Bournemouth, Christchurch and Poole",LA,DTaP_IPV_5y,90.7807675341861
2020-21,E06000059,Dorset,LA,DTaP_IPV_5y,93.7710954280454
2020-21,E06000060,Buckinghamshire,LA,DTaP_IPV_5y,90.5735377626349
2020-21,E08000001,Bolton,LA,DTaP_IPV_5y,88.2845188284519
2020-21,E08000002,Bury,LA,DTaP_IPV_5y,85.1340373679935
2020-21,E08000003,Manchester,LA,DTaP_IPV_5y,84.7288823312431
2020-21,E08000004,Oldham,LA,DTaP_IPV_5y,87.4217416050085
2020-21,E08000005,Rochdale,LA,DTaP_IPV_5y,88.9964504678929
2020-21,E08000006,Salford,LA,DTaP_IPV_5y,82.6608505997819
2020-21,E08000007,Stockport,LA,DTaP_IPV_5y,88.9879391714735
2020-21,E08000008,Tameside,LA,DTaP_IPV_5y,86.7153284671533
2020-21,E08000009,Trafford,LA,DTaP_IPV_5y,91.5771812080537
2020-21,E08000010,Wigan,LA,DTaP_IPV_5y,90.4684095860566
2020-21,E08000011,Knowsley,LA,DTaP_IPV_5y,81.0266733769502
2020-21,E08000012,Liverpool,LA,DTaP_IPV_5y,77.2599311854864
2020-21,E08000013,St. Helens,LA,DTaP_IPV_5y,86.4790032302723
2020-21,E08000014,Sefton,LA,DTaP_IPV_5y,83.55832467982
2020-21,E08000015,Wirral,LA,DTaP_IPV_5y,91.3941018766756
2020-21,E08000016,Barnsley,LA,DTaP_IPV_5y,93.093192333113
2020-21,E08000017,Doncaster,LA,DTaP_IPV_5y,84.9384697699305
2020-21,E08000018,Rotherham,LA,DTaP_IPV_5y,92.5104468016715
2020-21,E08000019,Sheffield,LA,DTaP_IPV_5y,87.8887559808612
2020-21,E08000021,Newcastle upon Tyne,LA,DTaP_IPV_5y,87.9133743049459
2020-21,E08000022,North Tyneside,LA,DTaP_IPV_5y,93.7350359138069
2020-21,E08000023,South Tyneside,LA,DTaP_IPV_5y,94.6408209806157
2020-21,E08000024,Sunderland,LA,DTaP_IPV_5y,95.4836535220762
2020-21,E08000025,Birmingham,LA,DTaP_IPV_5y,76.8085962190427
2020-21,E08000026,Coventry,LA,DTaP_IPV_5y,81.4238952536825
2020-21,E08000027,Dudley,LA,DTaP_IPV_5y,91.3032258064516
2020-21,E08000028,Sandwell,LA,DTaP_IPV_5y,82.2452715070165
2020-21,E08000029,Solihull,LA,DTaP_IPV_5y,86.238198983297
2020-21,E08000030,Walsall,LA,DTaP_IPV_5y,86.6979269496545
2020-21,E08000031,Wolverhampton,LA,DTaP_IPV_5y,80.8807733619764
2020-21,E08000032,Bradford,LA,DTaP_IPV_5y,88.9816975801499
2020-21,E08000033,Calderdale,LA,DTaP_IPV_5y,89.5679252627481
2020-21,E08000034,Kirklees,LA,DTaP_IPV_5y,91.4473684210526
2020-21,E08000035,Leeds,LA,DTaP_IPV_5y,85.1496437054632
2020-21,E08000036,Wakefield,LA,DTaP_IPV_5y,91.5787058283616
2020-21,E08000037,Gateshead,LA,DTaP_IPV_5y,90.7332433648223
2020-21,E09000002,Barking and Dagenham,LA,DTaP_IPV_5y,69.0362953692115
2020-21,E09000003,Barnet,LA,DTaP_IPV_5y,73.1077471059662
2020-21,E09000004,Bexley,LA,DTaP_IPV_5y,80.9218559218559
2020-21,E09000005,Brent,LA,DTaP_IPV_5y,77.2455089820359
2020-21,E09000006,Bromley,LA,DTaP_IPV_5y,83.3444518567934
2020-21,E09000007,Camden,LA,DTaP_IPV_5y,55.7528671846097
2020-21,E09000008,Croydon,LA,DTaP_IPV_5y,68.8826815642458
2020-21,E09000009,Ealing,LA,DTaP_IPV_5y,74.9763571023265
2020-21,E09000010,Enfield,LA,DTaP_IPV_5y,67.1614844533601
2020-21,E09000011,Greenwich,LA,DTaP_IPV_5y,78.5483125288951
2020-21,E09000012,Hackney and City of London,LA,DTaP_IPV_5y,60.0096478533526
2020-21,E09000013,Hammersmith and Fulham,LA,DTaP_IPV_5y,72.2375690607735
2020-21,E09000014,Haringey,LA,DTaP_IPV_5y,65.9568943131654
2020-21,E09000015,Harrow,LA,DTaP_IPV_5y,79.6629866356769
2020-21,E09000016,Havering,LA,DTaP_IPV_5y,79.2383933229004
2020-21,E09000017,Hillingdon,LA,DTaP_IPV_5y,77.245088868101
2020-21,E09000018,Hounslow,LA,DTaP_IPV_5y,80.9917355371901
2020-21,E09000019,Islington,LA,DTaP_IPV_5y,66.1695447409733
2020-21,E09000020,Kensington and Chelsea,LA,DTaP_IPV_5y,65.0261324041812
2020-21,E09000021,Kingston upon Thames,LA,DTaP_IPV_5y,74.2133537989256
2020-21,E09000022,Lambeth,LA,DTaP_IPV_5y,70.1638542430912
2020-21,E09000023,Lewisham,LA,DTaP_IPV_5y,75.6920214003257
2020-21,E09000024,Merton,LA,DTaP_IPV_5y,69.3048128342246
2020-21,E09000025,Newham,LA,DTaP_IPV_5y,70.2207130730051
2020-21,E09000026,Redbridge,LA,DTaP_IPV_5y,70.0636942675159
2020-21,E09000027,Richmond upon Thames,LA,DTaP_IPV_5y,71.4536516853933
2020-21,E09000028,Southwark,LA,DTaP_IPV_5y,79.2703619909502
2020-21,E09000029,Sutton,LA,DTaP_IPV_5y,80.7563959955506
2020-21,E09000030,Tower Hamlets,LA,DTaP_IPV_5y,77.1905097486493
2020-21,E09000031,Waltham Forest,LA,DTaP_IPV_5y,70.2524448487605
2020-21,E09000032,Wandsworth,LA,DTaP_IPV_5y,66.9706840390879
2020-21,E09000033,Westminster,LA,DTaP_IPV_5y,62.7492130115425
2020-21,E10000003,Cambridgeshire,LA,DTaP_IPV_5y,90.4989919354839
2020-21,E10000006,Cumbria,LA,DTaP_IPV_5y,95.6367226061204
2020-21,E10000007,Derbyshire,LA,DTaP_IPV_5y,92.0786110441283
2020-21,E10000008,Devon,LA,DTaP_IPV_5y,89.8928024502297
2020-21,E10000011,East Sussex,LA,DTaP_IPV_5y,90.2530292230934
2020-21,E10000012,Essex,LA,DTaP_IPV_5y,90.8172379144803
2020-21,E10000013,Gloucestershire,LA,DTaP_IPV_5y,90.3203909856095
2020-21,E10000014,Hampshire,LA,DTaP_IPV_5y,92.2192806870278
2020-21,E10000015,Hertfordshire,LA,DTaP_IPV_5y,89.3708479874951
2020-21,E10000016,Kent,LA,DTaP_IPV_5y,86.672943145562
2020-21,E10000017,Lancashire,LA,DTaP_IPV_5y,81.9277108433735
2020-21,E10000018,Leicestershire and Rutland,LA,DTaP_IPV_5y,93.2816850260259
2020-21,E10000019,Lincolnshire,LA,DTaP_IPV_5y,84.4596185542736
2020-21,E10000020,Norfolk,LA,DTaP_IPV_5y,91.6850625459897
2020-21,E10000021,Northamptonshire,LA,DTaP_IPV_5y,88.7083419581867
2020-21,E10000023,North Yorkshire,LA,DTaP_IPV_5y,89.619031775079
2020-21,E10000024,Nottinghamshire,LA,DTaP_IPV_5y,89.2934312878133
2020-21,E10000025,Oxfordshire,LA,DTaP_IPV_5y,91.2363067292645
2020-21,E10000027,Somerset,LA,DTaP_IPV_5y,90.157739073283
2020-21,E10000028,Staffordshire,LA,DTaP_IPV_5y,90.3215294373235
2020-21,E10000029,Suffolk,LA,DTaP_IPV_5y,90.9283196239718
2020-21,E10000030,Surrey,LA,DTaP_IPV_5y,83.9886883921357
2020-21,E10000031,Warwickshire,LA,DTaP_IPV_5y,88.9122596153846
2020-21,E10000032,West Sussex,LA,DTaP_IPV_5y,91.3952553277041
2020-21,E10000034,Worcestershire,LA,DTaP_IPV_5y,90.1312811226799
2020-21,E12000001,North East,Region,DTaP_IPV_5y,91.6067787545543
2020-21,E12000002,North West,Region,DTaP_IPV_5y,86.1968952902014
2020-21,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_5y,89.1582227976934
2020-21,E12000004,East Midlands,Region,DTaP_IPV_5y,87.7441277959748
2020-21,E12000005,West Midlands,Region,DTaP_IPV_5y,84.9209517725966
2020-21,E12000006,East of England,Region,DTaP_IPV_5y,89.5897249233009
2020-21,E12000007,London,Region,DTaP_IPV_5y,72.6306074953856
2020-21,E12000008,South East,Region,DTaP_IPV_5y,88.5722038804215
2020-21,E12000009,South West,Region,DTaP_IPV_5y,89.7405414089485
2020-21,K02000001,United Kingdom,UK,DTaP_IPV_5y,86.3554839569158
2020-21,E92000001,England,Country,DTaP_IPV_Hib_HepB_12m,92.0428691468922
2020-21,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_HepB_12m,94.531528322052
2020-21,S92000003,Scotland,Country,DTaP_IPV_Hib_HepB_12m,96.5422048481673
2020-21,W92000004,Wales,Country,DTaP_IPV_Hib_HepB_12m,95.5636707919118
2020-21,E06000001,Hartlepool,LA,DTaP_IPV_Hib_HepB_12m,95.6659619450317
2020-21,E06000002,Middlesbrough,LA,DTaP_IPV_Hib_HepB_12m,90.6741573033708
2020-21,E06000003,Redcar and Cleveland,LA,DTaP_IPV_Hib_HepB_12m,94.3768996960486
2020-21,E06000004,Stockton-on-Tees,LA,DTaP_IPV_Hib_HepB_12m,95.7446808510638
2020-21,E06000005,Darlington,LA,DTaP_IPV_Hib_HepB_12m,94.3432406519655
2020-21,E06000006,Halton,LA,DTaP_IPV_Hib_HepB_12m,91.8555240793201
2020-21,E06000007,Warrington,LA,DTaP_IPV_Hib_HepB_12m,96.2511715089035
2020-21,E06000008,Blackburn with Darwen,LA,DTaP_IPV_Hib_HepB_12m,86.1918604651163
2020-21,E06000009,Blackpool,LA,DTaP_IPV_Hib_HepB_12m,93.4426229508197
2020-21,E06000010,"Kingston upon Hull, City of",LA,DTaP_IPV_Hib_HepB_12m,93.5858277336591
2020-21,E06000011,East Riding of Yorkshire,LA,DTaP_IPV_Hib_HepB_12m,97.2452830188679
2020-21,E06000012,North East Lincolnshire,LA,DTaP_IPV_Hib_HepB_12m,94.0161104718067
2020-21,E06000013,North Lincolnshire,LA,DTaP_IPV_Hib_HepB_12m,94.6396664681358
2020-21,E06000014,York,LA,DTaP_IPV_Hib_HepB_12m,93.4510250569476
2020-21,E06000015,Derby,LA,DTaP_IPV_Hib_HepB_12m,92.3493783869939
2020-21,E06000016,Leicester,LA,DTaP_IPV_Hib_HepB_12m,92.0246750385547
2020-21,E06000018,Nottingham,LA,DTaP_IPV_Hib_HepB_12m,87.9256155055003
2020-21,E06000019,"Herefordshire, County of",LA,DTaP_IPV_Hib_HepB_12m,93.9024390243902
2020-21,E06000020,Telford and Wrekin,LA,DTaP_IPV_Hib_HepB_12m,95.0071326676177
2020-21,E06000021,Stoke-on-Trent,LA,DTaP_IPV_Hib_HepB_12m,93.7947494033413
2020-21,E06000022,Bath and North East Somerset,LA,DTaP_IPV_Hib_HepB_12m,95.9251101321586
2020-21,E06000023,"Bristol, City of",LA,DTaP_IPV_Hib_HepB_12m,92.8429423459245
2020-21,E06000024,North Somerset,LA,DTaP_IPV_Hib_HepB_12m,96.1824491819534
2020-21,E06000025,South Gloucestershire,LA,DTaP_IPV_Hib_HepB_12m,96.0635359116022
2020-21,E06000026,Plymouth,LA,DTaP_IPV_Hib_HepB_12m,94.7406340057637
2020-21,E06000027,Torbay,LA,DTaP_IPV_Hib_HepB_12m,96.3855421686747
2020-21,E06000030,Swindon,LA,DTaP_IPV_Hib_HepB_12m,93.363329583802
2020-21,E06000031,Peterborough,LA,DTaP_IPV_Hib_HepB_12m,88.739431206764
2020-21,E06000032,Luton,LA,DTaP_IPV_Hib_HepB_12m,88.6282660332542
2020-21,E06000033,Southend-on-Sea,LA,DTaP_IPV_Hib_HepB_12m,93.0505876341339
2020-21,E06000034,Thurrock,LA,DTaP_IPV_Hib_HepB_12m,92.4071756362119
2020-21,E06000035,Medway,LA,DTaP_IPV_Hib_HepB_12m,91.2285714285714
2020-21,E06000036,Bracknell Forest,LA,DTaP_IPV_Hib_HepB_12m,96.3712491277041
2020-21,E06000037,West Berkshire,LA,DTaP_IPV_Hib_HepB_12m,94.9655172413793
2020-21,E06000038,Reading,LA,DTaP_IPV_Hib_HepB_12m,93.0421337456513
2020-21,E06000039,Slough,LA,DTaP_IPV_Hib_HepB_12m,91.6964285714286
2020-21,E06000040,Windsor and Maidenhead,LA,DTaP_IPV_Hib_HepB_12m,94.7765890497168
2020-21,E06000041,Wokingham,LA,DTaP_IPV_Hib_HepB_12m,95.4992967651195
2020-21,E06000042,Milton Keynes,LA,DTaP_IPV_Hib_HepB_12m,94.6678321678322
2020-21,E06000043,Brighton and Hove,LA,DTaP_IPV_Hib_HepB_12m,93.1541369172617
2020-21,E06000044,Portsmouth,LA,DTaP_IPV_Hib_HepB_12m,94.8582412301778
2020-21,E06000045,Southampton,LA,DTaP_IPV_Hib_HepB_12m,94.7058823529412
2020-21,E06000046,Isle of Wight,LA,DTaP_IPV_Hib_HepB_12m,92.8641251221896
2020-21,E06000047,County Durham,LA,DTaP_IPV_Hib_HepB_12m,97.4025974025974
2020-21,E06000049,Cheshire East,LA,DTaP_IPV_Hib_HepB_12m,95.4357916451779
2020-21,E06000050,Cheshire West and Chester,LA,DTaP_IPV_Hib_HepB_12m,93.3181039406054
2020-21,E06000051,Shropshire,LA,DTaP_IPV_Hib_HepB_12m,95.806813927368
2020-21,E06000052,Cornwall and Isles of Scilly,LA,DTaP_IPV_Hib_HepB_12m,93.3579335793358
2020-21,E06000054,Wiltshire,LA,DTaP_IPV_Hib_HepB_12m,96.5151823925005
2020-21,E06000055,Bedford,LA,DTaP_IPV_Hib_HepB_12m,93.5153583617747
2020-21,E06000056,Central Bedfordshire,LA,DTaP_IPV_Hib_HepB_12m,95.9008871214439
2020-21,E06000057,Northumberland,LA,DTaP_IPV_Hib_HepB_12m,94.6661693397986
2020-21,E06000058,"Bournemouth, Christchurch and Poole",LA,DTaP_IPV_Hib_HepB_12m,94.0911499735029
2020-21,E06000059,Dorset,LA,DTaP_IPV_Hib_HepB_12m,95.8553127354936
2020-21,E06000060,Buckinghamshire,LA,DTaP_IPV_Hib_HepB_12m,94.4313196085049
2020-21,E08000001,Bolton,LA,DTaP_IPV_Hib_HepB_12m,94.320652173913
2020-21,E08000002,Bury,LA,DTaP_IPV_Hib_HepB_12m,92.0057443752992
2020-21,E08000003,Manchester,LA,DTaP_IPV_Hib_HepB_12m,89.8847104035136
2020-21,E08000004,Oldham,LA,DTaP_IPV_Hib_HepB_12m,91.2749517063748
2020-21,E08000005,Rochdale,LA,DTaP_IPV_Hib_HepB_12m,92.2147173835762
2020-21,E08000006,Salford,LA,DTaP_IPV_Hib_HepB_12m,89.3518518518518
2020-21,E08000007,Stockport,LA,DTaP_IPV_Hib_HepB_12m,95.2122854561879
2020-21,E08000008,Tameside,LA,DTaP_IPV_Hib_HepB_12m,94.5259817532725
2020-21,E08000009,Trafford,LA,DTaP_IPV_Hib_HepB_12m,95.8806221101303
2020-21,E08000010,Wigan,LA,DTaP_IPV_Hib_HepB_12m,95.228153892037
2020-21,E08000011,Knowsley,LA,DTaP_IPV_Hib_HepB_12m,86.3517060367454
2020-21,E08000012,Liverpool,LA,DTaP_IPV_Hib_HepB_12m,88.0332986472424
2020-21,E08000013,St. Helens,LA,DTaP_IPV_Hib_HepB_12m,89.4074462506555
2020-21,E08000014,Sefton,LA,DTaP_IPV_Hib_HepB_12m,90.4396934247681
2020-21,E08000015,Wirral,LA,DTaP_IPV_Hib_HepB_12m,94.2065491183879
2020-21,E08000016,Barnsley,LA,DTaP_IPV_Hib_HepB_12m,95.7258919109855
2020-21,E08000017,Doncaster,LA,DTaP_IPV_Hib_HepB_12m,92.5036179450072
2020-21,E08000018,Rotherham,LA,DTaP_IPV_Hib_HepB_12m,95.8595194085028
2020-21,E08000019,Sheffield,LA,DTaP_IPV_Hib_HepB_12m,92.4752807105748
2020-21,E08000021,Newcastle upon Tyne,LA,DTaP_IPV_Hib_HepB_12m,91.7554105118516
2020-21,E08000022,North Tyneside,LA,DTaP_IPV_Hib_HepB_12m,97.5268315445637
2020-21,E08000023,South Tyneside,LA,DTaP_IPV_Hib_HepB_12m,98.4941820670773
2020-21,E08000024,Sunderland,LA,DTaP_IPV_Hib_HepB_12m,98.2470119521912
2020-21,E08000025,Birmingham,LA,DTaP_IPV_Hib_HepB_12m,87.463421122639
2020-21,E08000026,Coventry,LA,DTaP_IPV_Hib_HepB_12m,92.5977653631285
2020-21,E08000027,Dudley,LA,DTaP_IPV_Hib_HepB_12m,93.6839096884824
2020-21,E08000028,Sandwell,LA,DTaP_IPV_Hib_HepB_12m,86.6790870982767
2020-21,E08000029,Solihull,LA,DTaP_IPV_Hib_HepB_12m,91.3402959094865
2020-21,E08000030,Walsall,LA,DTaP_IPV_Hib_HepB_12m,91.8081379682026
2020-21,E08000031,Wolverhampton,LA,DTaP_IPV_Hib_HepB_12m,88.419452887538
2020-21,E08000032,Bradford,LA,DTaP_IPV_Hib_HepB_12m,90.7860201685316
2020-21,E08000033,Calderdale,LA,DTaP_IPV_Hib_HepB_12m,91.5596330275229
2020-21,E08000034,Kirklees,LA,DTaP_IPV_Hib_HepB_12m,93.6303080766028
2020-21,E08000035,Leeds,LA,DTaP_IPV_Hib_HepB_12m,90.6602953953084
2020-21,E08000036,Wakefield,LA,DTaP_IPV_Hib_HepB_12m,94.6507083536883
